order,text,rating,product
4503,"My third Fitbit. More advanced information
Looks nice white/black. Very smart. I think it is good value and would think purchase would aid to kick start that new You.",5.0 out of 5 stars,Fitbit FB507BKBK Versa
4506,Easy to set up and use. Great product,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4510,Ottimo !!,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4512,Uhr sehr gut.....,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4514,"You Cannot Stop wearing it once you get addicted to it. It may not be as advanced as the Apple watch but at this cost, it's more than what you get.",5.0 out of 5 stars,Fitbit FB507BKBK Versa
4516,"Love it. Absolutely love it. I had the charge 3 and wanted to upgrade, battery life is good, not too big either. Easy to use and figure out",5.0 out of 5 stars,Fitbit FB507BKBK Versa
4519,"When I first bought this Fitbit it was great. However, 4 months later it has completely stopped working. It will not charge turn on or even sync. I am completely dissatisfied and will not ever purchase again.",5.0 out of 5 stars,Fitbit FB507BKBK Versa
4521,Step  count is incorrect to a great extent. Probably the watch was a refurbished probably.,1.0 out of 5 stars,Fitbit FB507BKBK Versa
4523,Product is as expected,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4526,Watch is alright but it won't display my missed calls and notifications,2.0 out of 5 stars,Fitbit FB507BKBK Versa
4532,Love it,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4537,It is a beautiful watch counting every step of mine...I am loving it😁,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4538,Love my Fitbit and thank you amazon for the competitive price. Good for tracking basic health with options for more advanced tracking. Great to be able to control music in shower and wear in the pool with confidence.,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4549,Love it,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4551,had it for one day and sent it back. Take from that what you may.,1.0 out of 5 stars,Fitbit FB507BKBK Versa
4553,"My Versa 2 locked up with an unfixable software error - a week after the last day for possible return to Amazon.
Contacted the manufacturer who promised a replacement - I'm still waiting !!!",1.0 out of 5 stars,Fitbit FB507BKBK Versa
4554,Non soddisfatto,2.0 out of 5 stars,Fitbit FB507BKBK Versa
4557,Love wearing it. Keeps encouraging me to move more and challenge myself,4.0 out of 5 stars,Fitbit FB507BKBK Versa
4559,Nothing to dislike,4.0 out of 5 stars,Fitbit FB507BKBK Versa
4561,"I couldn’t find alexa tile showing and I did this and it worked. Just returning to the account, select advanced settings and under the specified location, make sure to choose UK.  Then log back in and it’s worked.",5.0 out of 5 stars,Fitbit FB507BKBK Versa
4569,This product is just for show off.  this smart watch  has no accuracy . FIT BIT IS waste try MI band which has 97% accuracy and PRICE IS 2500 INR,4.0 out of 5 stars,Fitbit FB507BKBK Versa
4572,"bought as a gift, very pleased",5.0 out of 5 stars,Fitbit FB507BKBK Versa
4574,"Un producto con buenas características. El cual la relación precio-uso hacen un click adecuado.
Recomendable.",5.0 out of 5 stars,Fitbit FB507BKBK Versa
4580,Excellent,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4581,Super 👌👌,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4585,"Good face ,easy to setup not sure about paying for extra apps?",4.0 out of 5 stars,Fitbit FB507BKBK Versa
4587,Sehr zufrieden!,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4590,Great,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4591,Great watch,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4598,I like the option to have your own photo as a background image,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4599,"Ottimo orologio, il display si vede anche sotto la luce del sole. La durata della batteria è di circa 4 h. Orologio con cinturino facilmente sostituibile. App ben fatta. Un più è sicuramente la possibilità di utilizzare Alexa.",5.0 out of 5 stars,Fitbit FB507BKBK Versa
4602,I love it I have no clue how I’ve lasted so long without one!,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4603,This item was fine and did everything well but just after the years warranty has expired it’s stopped working completely I cant charge it and it’s completely dead now. I’m very disappointed,2.0 out of 5 stars,Fitbit FB507BKBK Versa
4609,Very nice packaging and the right product delivered to me. Thanks amazon thank you so so much for delivering to me right product,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4612,I bought this product for my wife to take in the pool for swimming laps it was a Christmas gift because of covid today was the first time she got to use in the pool June 10 and the thing quit working it looks like it took on water not very happy. Do not recommend,1.0 out of 5 stars,Fitbit FB507BKBK Versa
4617,Amaizing!!,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4618,Great,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4620,Perfecto como regalo,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4621,"Hatte echt Probleme mit der Einrichtung und musste immer wieder auf Hilfe gehen, kann aber auch an mir liegen. Aber sie sieht echt gut aus, ist schön leicht also sehr gut zu tragen und hilft mir mein Alltagsverhlten im Blick zu haben.",4.0 out of 5 stars,Fitbit FB507BKBK Versa
4627,Simple and relatively intuitive to use.,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4633,Like the watch happy with purchase,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4634,My only issue it is not compatible with most banks in the United Kingdom,4.0 out of 5 stars,Fitbit FB507BKBK Versa
4635,Needed a waterproof fitbit so this is ideal,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4636,Nice one,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4637,"Uno smartwacht con ottime potenzialità peccato il problema, attualmente non risolto, nel sincronizzare le notifiche tra cellulare e orologio.",2.0 out of 5 stars,Fitbit FB507BKBK Versa
4643,I have a big disappointed because my versa 2 stopped and didn't work again I bought it before just three months 😳 ... Anyone can help me what can I do? I sent emails for amazon but I haven't any answers I'm in greece and I ordered from amazon.de !! ! I need to fix my watch problem and I don't have any fitbit service office here in greece please helppppppp,1.0 out of 5 stars,Fitbit FB507BKBK Versa
4644,Great gift idea,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4645,"I love this Fitbit. I have owned 3 other Fitbits and an Apple Watch before this one. This Fitbit is beautiful, the battery lasts a week, very accurate steps reading. Just a great all around smart watch.",5.0 out of 5 stars,Fitbit FB507BKBK Versa
4646,Adoro il mio Fitbit. Il colore rosa è molto delicato ed è come da immagini. Il funzionamento è semplice e apprezzo molto la sincronizzazione con il mio iPhone.,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4647,"I like the Fitbit application on my phone. Easy to use, lots of help, programs on it for free. I love the watch is lightweight, stylish, I hardly notice I'm wearing it.  Highly recommend.",5.0 out of 5 stars,Fitbit FB507BKBK Versa
4659,"Prima, funktioniert seid der ersten Minute. Bin begeistert...",5.0 out of 5 stars,Fitbit FB507BKBK Versa
4662,so good,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4664,Perfect,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4665,Nie wieder ohne. Ich kann keinen Tag mehr ohne. Ultra gut,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4673,My 4th Fitbit and they just get better and better.,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4675,"Molto funzionale
Comodo e semplice da usare
Buona qualità
Usato anche in Aqua di mare 👍",5.0 out of 5 stars,Fitbit FB507BKBK Versa
4685,Love it,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4693,Great product,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4694,Love love love it - great price on Amazon too.,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4697,Bought this product almost a year ago and Aug 2021 it quit charging and won’t turn on. I’ve tried to contact Amazon for help and got told to deal with fitbit which I have not been able to contact or email. I’m not happy with this product and the service I have gotten.,1.0 out of 5 stars,Fitbit FB507BKBK Versa
4714,"good product but battery life is so so bad, I have to charge every day even when am not using it.",1.0 out of 5 stars,Fitbit FB507BKBK Versa
4715,Tutto ok,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4717,"This is my 4th Fitbit product over 8& years, and he product gets better and better",5.0 out of 5 stars,Fitbit FB507BKBK Versa
4718,2 months after 1 year warranty period the screen stopped operating. After calling Fitbit customer center I got to know that no replacement or repair is possible. I don’t recommend this watch. Waste of money.,1.0 out of 5 stars,Fitbit FB507BKBK Versa
4721,Good,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4723,Love everything about this product,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4724,Our family just love it :),5.0 out of 5 stars,Fitbit FB507BKBK Versa
4727,Good one,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4728,"Just good looking. Absolutely painful to use, inaccurate and random! Too overpriced for just a good looking band. Terribly disappointed",1.0 out of 5 stars,Fitbit FB507BKBK Versa
4730,Prezzo competitivissimo per un ottimo prodotto,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4742,No complaints,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4756,"lange Akkulaufzeit, sehr schöne versch. Ziffernblätter wählbar, Musikübertragung zur Uhr überarbeitungswürdig > Abspielen von Uhr zu Headset funktioniert gut; Einschalten von Display bei Bewegung funkt. nur zeitweise, würde Uhr wieder kaufen",5.0 out of 5 stars,Fitbit FB507BKBK Versa
4757,Ottimo prodotto,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4758,"Muy bonito y de muy buena calidad, todo funciona perfectamente.",5.0 out of 5 stars,Fitbit FB507BKBK Versa
4759,Nicht meine Erwartungen erfüllt.,2.0 out of 5 stars,Fitbit FB507BKBK Versa
4763,Very good product,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4770,Brilliant buy perfection on the wrist,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4771,Its perfect :),5.0 out of 5 stars,Fitbit FB507BKBK Versa
4772,Il prodotto è di qualità molto alta. Si puo tranquillamente paragonare ad uno smartwatch di media fascia. Contapassi e contabattiti precisi!,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4782,fantastic love it and easy to use.,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4784,Perfetto,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4789,Very good,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4792,Worked for a few days an thejnjust stopped,1.0 out of 5 stars,Fitbit FB507BKBK Versa
4795,I love everything about it,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4798,"Bought as I lost my pervious watch, when I read about it was really excited about being able to download songs to the watch, but wish I had read all reviews 1st as like the others said you need a laptop/computer which I dont have as like nearly everyone I use my phone/tablet.
Can't believe that a company as big as fitbit hasn't sorted this yet :(
Still a good fitbit would be fantastic if I could get songs on it.",4.0 out of 5 stars,Fitbit FB507BKBK Versa
4804,Great,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4808,Very worst product.can not buy it. price is too high.,1.0 out of 5 stars,Fitbit FB507BKBK Versa
4810,MY FITBIT VERSA 2 IS NOT COUNTIN THE MINS I WALK ANY DAY....,2.0 out of 5 stars,Fitbit FB507BKBK Versa
4811,Your watch will go trash in 2 years. A very expensive muse. I have burnt my fingers. Others please don't.,1.0 out of 5 stars,Fitbit FB507BKBK Versa
4818,"It's a smart watch , it isn't that smart it won't work with Huawei",1.0 out of 5 stars,Fitbit FB507BKBK Versa
4819,I love mine so much got my mum to buy one,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4824,No hay forma humana de ponerla en el reloj,1.0 out of 5 stars,Fitbit FB507BKBK Versa
4825,Battery lasts approx 9 days,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4831,"Like everything about this smart watch. Have had the previous model to this one. But this is a brilliant upgrade. Easier to use via the touchscreen, longer battery life, I recharge it every 4 days. Also works with Alexa which is useful.
Well pleased with my purchase.",5.0 out of 5 stars,Fitbit FB507BKBK Versa
4837,"NOT SO ACCURATE .
SENSOR IS NOT WORKING TOO GOOD
POOR QUALITY.Dont go for it please 🥺",1.0 out of 5 stars,Fitbit FB507BKBK Versa
4839,The steps and floors are not accurate. After spending lot of amount I was disappointed that Fitbit is not accurate.,3.0 out of 5 stars,Fitbit FB507BKBK Versa
4846,"This is my fourth FitBit. I thought I would treat myself. Very complicated to set up, and the wrist band brought me out in a rash so I have had to buy another. I am hoping to get up to speed with it soon. Hence only 4 stars.",4.0 out of 5 stars,Fitbit FB507BKBK Versa
4848,"got delivered and the Fitbit had already been taken from the box. not good enough not got to return an empty box prior to getting refund then re - order
absolute joke",1.0 out of 5 stars,Fitbit FB507BKBK Versa
4856,I find accuracy pretty bad.. i'm in my bed i I have 100+ steps on my Versa2 .. don't know what to think 🙄 dissapointed,2.0 out of 5 stars,Fitbit FB507BKBK Versa
4859,Performance and screen quantity are far superior to the original. The touch controls are much better also.,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4861,Sehr gut,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4865,Love my Fitbit,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4867,Really happy with this watch. I got it to monitor my sleep and it really works great.,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4870,Very good battery is quick to drain but the look is good,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4871,Love this fitbit,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4875,"All working well, good battery life, got it for my daughter, she is very pleased with it.",5.0 out of 5 stars,Fitbit FB507BKBK Versa
4876,"I like this watch
I like it's colour very much",5.0 out of 5 stars,Fitbit FB507BKBK Versa
4881,Brilliant,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4885,Charging unit supplied will not sit flat on surface because of USB Cable entry to docking station.,5.0 out of 5 stars,Fitbit FB507BKBK Versa
4887,"I purchased this watch for its sleep tracking ability and bpm cardio recording but I find that it is encouraging me to exercise, drink more water etc.",5.0 out of 5 stars,Fitbit FB507BKBK Versa
4896,I wanted white it came  blue / lilac,1.0 out of 5 stars,Fitbit FB507BKBK Versa
4901,"Really good product , sleep tracking is great",5.0 out of 5 stars,Fitbit FB507BKBK Versa
4911,Soddisfatto utile per lo scopo per cui è stato creato. La batteria dura poco ma ha molteplici funzioni,4.0 out of 5 stars,Fitbit FB507BKBK Versa
4912,"I love it, it’s really helped me stay on track.",5.0 out of 5 stars,Fitbit FB507BKBK Versa
